央视频道,#genre#
西藏卫视,https://tv.vtibet.cn/live/EfgSmE4jCTBtvchannel3.m3u8
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
吉林卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/jilinHD/__op/default/__f//index.m3u8
吉林卫视,http://125.210.152.19:9120/live/hzgq-jlwsgq-h264.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
黑龙江卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/heilongjiangHD/__op/default/__f//index.m3u8
黑龙江卫视,http://125.210.152.19:9120/live/hzgq-hljwsgq-h264.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
兵团卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/bingtuanSD/__op/default/__f//index.m3u8
兵团卫视,http://111.59.189.40:8445/tsfile/live/0115_1.m3u8
兵团卫视,http://222.175.159.226:808/hls/76/index.m3u8
海南卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/hainanSD/__op/default/__f//index.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8?zweimd
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8
中国蓝TV01,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
中国蓝TV02,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
中国蓝TV03,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
中国蓝TV04,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
中国蓝TV05,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
中国蓝TV06,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
中国蓝TV07,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
中国蓝TV08,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
中国蓝TV09,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
中国蓝TV10,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
中国蓝TV11,http://hw-m-l.cztv.com/channels/lantian/channel11/1080p.m3u8
中国蓝TV12,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
中国蓝TV13,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
中国蓝TV14,http://hw-m-l.cztv.com/channels/lantian/channel14/1080p.m3u8
中国蓝TV15,http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
中国蓝TV16,http://hw-m-l.cztv.com/channels/lantian/channel16/1080p.m3u8
中国蓝TV17,http://hw-m-l.cztv.com/channels/lantian/channel17/1080p.m3u8
中国蓝TV18,http://hw-m-l.cztv.com/channels/lantian/channel18/1080p.m3u8
